inspection_id,timestamp,batch_id,product_id,expected_allergens,extracted_allergens_ocr,ocr_raw_text,inspection_status,discrepancy_note
OCR-9389,2026-09-08 13:57:00,BAT-5100,PROD_06,"GLUTEN,LECHE,HUEVO",,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: . Conservar en lugar fresco.",FAIL_OCR_UNREADABLE,Error de lectura OCR: Código de barras o texto borroso.
OCR-9390,2026-09-08 11:03:00,BAT-5100,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9391,2026-09-08 13:09:00,BAT-5100,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9392,2026-09-08 17:09:00,BAT-5101,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9393,2026-09-08 15:56:00,BAT-5101,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9394,2026-09-08 17:45:00,BAT-5101,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9395,2026-09-08 17:32:00,BAT-5101,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9396,2026-09-08 09:48:00,BAT-5102,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9397,2026-09-08 09:42:00,BAT-5102,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9398,2026-09-08 09:01:00,BAT-5102,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9399,2026-09-08 10:10:00,BAT-5102,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9400,2026-09-08 09:20:00,BAT-5102,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9401,2026-09-08 13:26:00,BAT-5103,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9402,2026-09-08 13:49:00,BAT-5103,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9403,2026-09-08 12:54:00,BAT-5103,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9404,2026-09-08 15:38:00,BAT-5104,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9405,2026-09-08 15:24:00,BAT-5104,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9406,2026-09-08 15:44:00,BAT-5104,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9407,2026-09-08 16:24:00,BAT-5104,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9408,2026-09-08 09:00:00,BAT-5105,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9409,2026-09-08 08:56:00,BAT-5105,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9410,2026-09-08 06:49:00,BAT-5105,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9411,2026-09-08 08:50:00,BAT-5105,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9412,2026-09-08 14:35:00,BAT-5106,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9413,2026-09-08 14:13:00,BAT-5106,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9414,2026-09-08 11:54:00,BAT-5106,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9415,2026-09-08 19:40:00,BAT-5107,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9416,2026-09-08 17:18:00,BAT-5107,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9417,2026-09-08 19:04:00,BAT-5107,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9418,2026-09-08 06:36:00,BAT-5108,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9419,2026-09-08 06:59:00,BAT-5108,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9420,2026-09-08 09:16:00,BAT-5108,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9421,2026-09-08 08:07:00,BAT-5108,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9422,2026-09-08 08:51:00,BAT-5108,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9423,2026-09-08 12:14:00,BAT-5109,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9424,2026-09-08 12:01:00,BAT-5109,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9425,2026-09-08 10:48:00,BAT-5109,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9426,2026-09-08 13:20:00,BAT-5109,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9427,2026-09-08 17:17:00,BAT-5110,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9428,2026-09-08 16:07:00,BAT-5110,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9429,2026-09-08 17:43:00,BAT-5110,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9430,2026-09-09 07:20:00,BAT-5111,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9431,2026-09-09 10:44:00,BAT-5111,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9432,2026-09-09 09:51:00,BAT-5111,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9433,2026-09-09 06:24:00,BAT-5111,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9434,2026-09-09 13:02:00,BAT-5112,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9435,2026-09-09 13:39:00,BAT-5112,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9436,2026-09-09 12:10:00,BAT-5112,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9437,2026-09-09 17:04:00,BAT-5113,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9438,2026-09-09 18:04:00,BAT-5113,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9439,2026-09-09 15:04:00,BAT-5113,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9440,2026-09-09 07:27:00,BAT-5114,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9441,2026-09-09 09:35:00,BAT-5114,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9442,2026-09-09 08:31:00,BAT-5114,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9443,2026-09-09 09:42:00,BAT-5114,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9444,2026-09-09 07:04:00,BAT-5114,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9445,2026-09-09 14:31:00,BAT-5115,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9446,2026-09-09 13:50:00,BAT-5115,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9447,2026-09-09 14:09:00,BAT-5115,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9448,2026-09-09 12:17:00,BAT-5115,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9449,2026-09-09 16:08:00,BAT-5116,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9450,2026-09-09 17:30:00,BAT-5116,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9451,2026-09-09 16:21:00,BAT-5116,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9452,2026-09-09 18:07:00,BAT-5116,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9453,2026-09-09 22:30:00,BAT-5117,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9454,2026-09-09 21:10:00,BAT-5117,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9455,2026-09-09 19:52:00,BAT-5117,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9456,2026-09-09 09:17:00,BAT-5118,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9457,2026-09-09 09:37:00,BAT-5118,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9458,2026-09-09 06:24:00,BAT-5118,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9459,2026-09-09 11:10:00,BAT-5119,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9460,2026-09-09 12:35:00,BAT-5119,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9461,2026-09-09 10:36:00,BAT-5119,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9462,2026-09-09 10:39:00,BAT-5119,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9463,2026-09-09 11:13:00,BAT-5119,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9464,2026-09-09 19:25:00,BAT-5120,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9465,2026-09-09 17:22:00,BAT-5120,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9466,2026-09-09 15:57:00,BAT-5120,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9467,2026-09-09 18:29:00,BAT-5120,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9468,2026-09-09 18:49:00,BAT-5120,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9469,2026-09-09 22:32:00,BAT-5121,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9470,2026-09-09 22:26:00,BAT-5121,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9471,2026-09-09 23:18:00,BAT-5121,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9472,2026-09-09 22:04:00,BAT-5121,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9473,2026-09-09 21:45:00,BAT-5121,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
